id,title,rating,description,Independent Movies,Anime Features,TV Dramas,Stand-Up Comedy,Romantic Movies,Anime Series,Action & Adventure,Movies,International Movies,Stand-Up Comedy & Talk Shows,Sports Movies,LGBTQ Movies,TV Horror,TV Thrillers,Reality TV,Sci-Fi & Fantasy,Crime TV Shows,Docuseries,TV Mysteries,British TV Shows,Dramas,Kids' TV,Korean TV Shows,Romantic TV Shows,TV Comedies,Teen TV Shows,Cult Movies,Science & Nature TV,Documentaries,Music & Musicals,Thrillers,TV Sci-Fi & Fantasy,International TV Shows,TV Shows,TV Action & Adventure,Horror Movies,Spanish-Language TV Shows,Faith & Spirituality,Classic & Cult TV,Comedies,Classic Movies,Children & Family Movies
s97,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,TV-MA,use interview archiv footag documentari chart stori legendari southern rocker focu front man ronni van zant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
s98,Kid Cosmic,TV-Y7,boy superhero dream come true find five power cosmic stone save day harder imagin cant alon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
s99,Octonauts: Above & Beyond,TV-Y,octonaut expand explor beyond sea onto land new ride new friend theyll protect habitat anim risk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s100,On the Verge,TV-MA,four women chef singl mom heiress job seeker dig love work gener side midlif crise prepandem la,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s101,Tobot Galaxy Detectives,TV-Y7,intergalact devic transform toy car robot tobot work friend solv mysteri protect world evil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s102,Untold: Breaking Point,TV-MA,pressur continu win tradit american tenni mardi fish face mental health challeng chang life court,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s103,Countdown: Inspiration4 Mission to Space,TV-14,train launch land allaccess docuseri ride along inspiration4 crew first allcivilian orbit space mission,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s104,Shadow Parties,TV-MA,famili face destruct longrun conflict commun pit rel amid attack repris,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s105,Tayo the Little Bus,TV-Y,learn rout around busi citi tayo littl bu friend discov new sight go excit adventur everi day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s106,Angamaly Diaries,TV-14,grow amidst gang war hometown vincent form entrepreneuri squad end wrong side law,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s107,Bunk'd,TV-G,ross sibl disney hit seri jessi spend summer full fun adventur main camp kikiwaka parent first met,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s108,A Champion Heart,G,griev teen must work debt ranch care wound hors teach heal expect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s109,Dive Club,TV-G,shore cape merci skill group teen diver investig seri secret sign one mysteri goe miss,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s110,La casa de papel,TV-MA,eight thiev take hostag lock royal mint spain crimin mastermind manipul polic carri plan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
s111,Money Heist: From Tokyo to Berlin,TV-MA,filmmak actor behind money heist charact like tokyo professor talk emot artist process film seri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
s112,Sharkdog,TV-Y,half shark half dog big heart belli full fish stick togeth sharkdog human pal max take silli messi adventur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s113,Worth,PG-13,wake sept 11 attack lawyer face emot reckon attempt put dollar valu live lost base real event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s114,Afterlife of the Party,TV-PG,cassi live parti die freak accid social butterfli need right wrong earth want earn wing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s115,Anjaam,TV-14,wealthi industrialist danger obsess flight attend destroy world take matter hand exact reveng,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s116,Bright Star,PG,drama detail passion threeyear romanc romant poet john keat die tragic age 25 great love muse,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s117,Dhanak,TV-PG,movielov 10yearold blind littl brother trek meet indian superstar shah rukh khan help get boy eye oper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s118,Final Account,PG-13,documentari stitch togeth neverbeforeseen interview last live gener peopl particip hitler third reich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s119,Gurgaon,TV-14,daughter wealthi famili return colleg get frosti welcom brother problem plan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s120,Here and There,TV-MA,meet heat exchang social media two peopl differ background begin onlin romanc midst pandem,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s121,Heroes of Goo Jit Zu,TV-Y7,meteor crash group zoo anim transform squishi gooey stretchi superhero special power soon take evildo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s122,Hotel Del Luna,TV-14,he invit manag hotel dead soul elit hoteli get know establish ancient owner strang world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s123,In the Cut,R,embark affair cop probe murder young woman insular schoolteach suspect lover involv crime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s124,Luv Kushh,TV-Y7,base last book epic ramayana seri follow endeavor adventur lord rama twin son childhood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s125,Pororo - The Little Penguin,TV-Y7,tini island pororo penguin fun adventur friend eddi fox loopi beaver pobi polar bear crong dinosaur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s126,Q-Force,TV-MA,gay superspi scrappi lgbtq squad fight prove agenc underestim today west hollywood tomorrow world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s127,Shikara,TV-14,coupl must strive remain resili region hostil drive belov home refuge camp,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s128,A Cinderella Story,PG,teen sam meet boy dream danc return toil stepmoth diner lost cell phone bring togeth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
s129,Agatha Christie's Crooked House,PG-13,detect investig death exlov grandfath uncov secret tycoon manipul famili,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s130,An Unfinished Life,PG-13,griev widow daughter move estrang fatherinlaw wyom time allow heal forgiv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s131,Barbie Big City Big Dreams,TV-Y,summer perform art program new york citi barbi malibu meet barbi brooklyn two becom fast friend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
s132,Blade Runner: The Final Cut,R,smogchok dystopian lo angel blade runner rick deckard call retir snuff quartet escap replic,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
s133,Brave Animated Series,TV-MA,group superhero set rid world evil realiz may stand side justic base popular comic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
s134,Chappie,R,futurist societi indestruct robot polic forc keep crime bay lone droid evolv next level artifici intellig,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s135,Clear and Present Danger,PG-13,presid friend murder cia deputi director jack ryan becom unwittingli involv illeg war colombian drug cartel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s136,Cliffhanger,R,ranger gabe walker partner call rescu group strand climber learn climber actual thiev hijack,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s137,Cold Mountain,R,drama follow wound civil war soldier make long journey home faraway love fight surviv deceas father farm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s138,Crocodile Dundee in Los Angeles,PG,mick crocodil dunde famili land lo angel soon learn lesson american life comedi sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s139,Dear John,PG-13,summer leav us soldier fall colleg student he forc reenlist handwritten letter hold lover togeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s140,Do the Right Thing,R,swelter day brooklyn simmer racial tension resid rise surfac ignit rage violenc tragedi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
s141,"El patrón, radiografía de un crimen",TV-MA,lawyer defend illiter man whose exploit cruel boss work butcher bueno air led tragedi base true case,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s142,Extraction,R,retir cia agent kidnap son govern analyst embark unauthor mission find halt terrorist plot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s143,Freedom Writers,PG-13,atrisk student read classic diari ann frank teacher ask keep journal troubl live,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s144,Green Lantern,PG-13,test pilot hal jordan har glow new power good wear otherworldli ring help intergalact forc stop power threat,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s145,House Party,R,ground strict father kid risk life limb go best friend play big bash experi one obstacl anoth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s146,House Party 2,R,kid goe colleg scholarship money play lose kid tuition fund shadi music promot devis wild plan rais cash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
s147,House Party 3,R,kid get engag play plan throw biggest bachelor parti ever everi celebr two alway come complic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
s148,How to Be a Cowboy,TV-PG,dale brisbi use social media savvi rodeo skill keep cowboy tradit aliv he teach world cowboy right ol son,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s149,HQ Barbers,TV-14,famili run barber shop heart lago threaten real estat develop theyll whatev take stay busi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
s150,I Got the Hook Up,R,get hand misdirect shipment cell phone two hustler tri cash hawk merchandis back van,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s151,In Too Deep,R,rooki cop jeffrey cole pose drug dealer take crime lord soon get caught underworld briberi intimid murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s152,Initial D,TV-14,day 18yearold deliv tofu father retir race car driver night teen turn take wheel,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s153,Janoskians: Untold and Untrue,TV-MA,follow stori three australian brother two friend becam intern sensat post prank gag youtub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s154,Kid-E-Cats,TV-Y,cooki pud candi kitten sibl whose favorit thing sweet treat let curios lead adventur learn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s155,Kuroko's Basketball,TV-MA,five middl school basketbal star went separ high school tetsuya kuroko seirin high make play glori,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s156,Labyrinth,PG,jim henson fantasi teen sarah embark lifealt quest rescu littl brother clutch treacher goblin,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s157,Letters to Juliet,PG,respond letter address shakespear tragic heroin juliet capulet american woman verona itali led search romanc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s158,Level 16,TV-14,bleak academi teach girl virtu passiv two student uncov ghastli purpos behind train resolv escap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s159,Love Don't Cost a Thing,PG-13,nerdi teen tri make cool associ convinc popular cheerlead pose girlfriend,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s160,Love in a Puff,TV-MA,hong kong govern enact ban smoke cigarett indoor new law drive hardcor smoker outsid facilit unlik connect,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s161,Major Dad,TV-PG,marri journalist becom stepdad daughter us marin find onceorderli life longer entir command,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s162,Mars Attacks!,PG-13,fli saucer head earth presid unit state prepar welcom alien visitor soon learn theyr come peac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s163,Marshall,PG-13,biopic thurgood marshal first black us suprem court justic center pivot work sensat case naacp lawyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s164,My Boss's Daughter,R,young man housesit mean boss hope use opportun win heart bosss daughter he long crush,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s165,Mystery Men,PG-13,team farfromsup hero tri earn respect spring action brave dash captain amaz disappear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s166,Oldsters,TV-MA,three friend 70 step retir becom band outlaw whose mission help let justic system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
s167,Once Upon a Time in America,R,director sergio leon sprawl crime epic follow group jewish mobster rise rank organ crime 1920 new york citi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
s168,Open Season 2,PG,elliot buck forestdwel cohort must rescu dachshund pal spoil pet bent return domest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
s169,Osmosis Jones,PG,peter bobbi farrelli outdo partial anim tale outofshap 40yearold man who host variou organ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
s170,Poseidon,PG-13,tidal wave spell disast ship new year eve revel capsiz mammoth vessel send passeng battl surviv,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s171,Rhyme & Reason,R,world cultur rap song topic race violenc polic famili sex examin hiphop perform coast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
s172,Same Kind of Different as Me,PG-13,wealthi coupl whose marriag rock befriend local homeless man chang perspect inspir true stori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
s173,School of Rock,PG-13,musician dewey finn get job fourthgrad substitut teacher secretli begin teach student finer point rock n roll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
s174,Snervous Tyler Oakley,PG-13,inspir internet star lgbt advoc share intim view life relationship intern slumber parti tour,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s175,Tears of the Sun,R,navi seal sent wartorn african jungl rescu doctor realiz must also save refuge physician care,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s176,The Blue Lagoon,R,two shipwreck children strand year desert island fall love teenag attempt forg life isol paradis,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s177,The Golden Child,PG-13,fasttalk la social worker goe seri trap terror find kidnap tibetan child mystic power,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s178,The Guns of Navarone,TV-14,world war ii british forc launch attack design take massiv nazi cannon guard critic sea channel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
s179,The Interview,R,seth rogen jame franco star provoc comedi two journalist recruit cia arrang interview kim jongun,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s180,The Nutty Professor,PG-13,made fun weight kind braini professor take dose revolutionari formula chang appear,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s181,The Nutty Professor II: The Klumps,PG-13,get engag sherman klump prepar big day sinist alter ego buddi love threaten ruin wed reput,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s182,Turning Point: 9/11 and the War on Terror,TV-14,unflinch seri document 911 terrorist attack al qaeda root 1980 america respons home abroad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s183,Welcome Home Roscoe Jenkins,PG-13,rj travel georgia parent 50th anniversari pompous flaunt hollywood lifestyl must examin he becom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s184,In the Line of Fire,R,twist yet ingeni killer torment veteran secret servic agent who haunt failur year ago save presid john f kennedi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
s185,Sparking Joy,TV-PG,realiti seri mari kondo bring joy tidi tactic peopl struggl balanc work home life share world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s186,Untold: Crime & Penalties,TV-MA,bad boy hockey team bought man mob tie run 17yearold son rep violent good,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s187,Hometown Cha-Cha-Cha,TV-14,bigciti dentist open practic closeknit seasid villag home charm jackofalltrad polar opposit everi way,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s188,The Ingenuity of the Househusband,TV-G,tough guy knack housework tackl household task meticul care comed liveact vignett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s189,2 Alone in Paris,TV-MA,bumbl pari policeman doggedli determin captur master thief repeatedli elud even theyr last two men earth,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s190,Bread Barbershop,TV-Y,town fill food bread master cake decor give lifechang makeov put custom amaz mood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s191,Thimmarusu,TV-14,eight year young man frame murder upandcom lawyer reopen case begin tricki mission find real culprit,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s192,Wind River,R,tracker us fish wildlif servic assist rooki fbi agent who investig teen girl murder remot wyom reserv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s193,C Kkompany,TV-14,three broke friend pose underworld gang extort plan take life phoni compani becom famou,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s194,D.P.,TV-MA,young privat assign captur armi desert reveal pain realiti endur enliste compulsori call duti,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
s195,Deadly Sins,TV-MA,multimillionair fake death forc rel live togeth mansion one year see who worthi inherit fortun,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
s196,EMI: Liya Hai To Chukana Padega,TV-14,bank hire enigmat unorthodox debt collector recov money four borrow unabl pay loan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s197,He's All That,TV-14,influenc special makeov bet transform unpopular classmat prom king remak teen classic she,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
