id,title,rating,description,Children & Family Movies,Reality TV,TV Mysteries,Romantic Movies,Stand-Up Comedy & Talk Shows,TV Dramas,Movies,Anime Features,TV Shows,Thrillers,Teen TV Shows,TV Thrillers,TV Sci-Fi & Fantasy,Horror Movies,Sports Movies,Classic Movies,Faith & Spirituality,Stand-Up Comedy,Classic & Cult TV,Dramas,Anime Series,International Movies,TV Horror,TV Comedies,Romantic TV Shows,Korean TV Shows,Science & Nature TV,Kids' TV,Documentaries,International TV Shows,Music & Musicals,Crime TV Shows,Cult Movies,Docuseries,Comedies,Sci-Fi & Fantasy,British TV Shows,Spanish-Language TV Shows,Action & Adventure,Independent Movies,LGBTQ Movies,TV Action & Adventure
s7008,Hotel Pacific,TV-MA,motiv teen strive rise dishwash waiter luxuri hotel tread abus tide workplac hierarchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1336,The Sinner,TV-MA,young mother inexplic stab stranger death sympathet detect struggl unlock mysteri buri miss memori,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
s4213,And Breathe Normally,TV-14,iceland singl mom struggl poverti guineabissauan asylum seeker face deport find live intertwin unexpect way,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s7457,Milk,R,sean penn star biopic harvey milk openli gay san francisco politician murder disgruntl citi supervisor 1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
s8608,Tortilla Soup,PG-13,widow martin restaurateur boom busi three headstrong daughter leav hous pursu individu destini,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s8414,The Mask of Zorro,PG-13,age zorro pass torch young successor school disciplin train take sword crook offici,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s6508,Club Friday To Be Continued - Friend & Enemy,TV-MA,love triangl spiral control wreak havoc coupl relationship friendship two women,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s6635,Doom,R,special op squad investig distress signal distant planet discov mutant alien alreadi wipe popul,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
s6806,Friend Request,R,popular colleg student love social media becom biggest regret mysteri account mark friend grisli demis,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s5653,Mr. Pig,TV-MA,age california pig farmer whose properti brink foreclosur make lastditch trip across border sell prize hog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s4507,Meghnadbodh Rohoshyo,TV-MA,professor mysteri vanish leav behind host suspect shadowi histori clue anonym birthday gift bengali classic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6489,City of God,R,grow rio de janeiro slum rocket abl avoid drawn life drug crime passion photographi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1582,Super Monsters: Santa’s Super Monster Helpers,TV-Y,santa need seriou help prep present super monster lend hand monster magic get everi gift time,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s3278,My Sassy Girl,TV-14,refin young joseon scholar life turn upsid rescu drunk princess later accus take someth preciou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s2576,WWII in HD,TV-14,rare color footag interwoven firsthand interview diari entri bring life global sweep world war ii via,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
s8075,Spy Kids,PG,tabl turn pintsiz kid carmen juni must rescu secretag parent diabol clutch alexand minion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s4399,Loudon Wainwright III: Surviving Twin,TV-14,grammywin singer loudon wainwright iii reflect upon uniqu relationship father even origin song heartfelt stori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s1368,Hell Fest,R,serial killer pick group friend one one make way hellthem amus park,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2961,Justice,R,us marshal arriv small town nevada learn preacher brother dead stand town mayor outlaw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s8086,Station Horizon,TV-MA,excon jori return swiss hometown commun obsess american cultur ideal start save famili ga station,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s6927,Harlem Globetrotters: The Team That Changed the World,TV-14,reliv greatest moment harlem globetrott documentari chronicl team legendari 1948 defeat minneapoli laker histor 1951 berlin trip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s4914,Trio and a Bed,TV-PG,graduat three women distinct background find real world face challeng work romanc unexpect fame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s5286,Reign,TV-14,vivid histor drama seri tell rise power mari queen scot amid court full sexual polit intrigu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s3459,Living Undocumented,TV-MA,eight undocu famili fate rollercoast unit state immigr polici transform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
s2120,Islands of Faith,TV-PG,len faith cultur seven provinc indonesia documentari follow individu strive address climat chang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s508,Three Thieves,TV-14,frustrat work three young men use case mistaken ident pull seemingli simpl crime scheme comic unravel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s8265,The Damned Rain,TV-14,optimist farmer determin succeed spite lack rain region sink spirit around,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7459,Minnaminugu the FireFly,TV-14,nameless widow juggl multipl job support daughter decis studi abroad discov plan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s8140,Sweet Virginia,R,remot alaskan town reel sudden tripl murder former rodeo champ befriend lone newcom violent occup,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s1535,Bwakaw,TV-MA,gruff alon retire rene reject human contact begin soften come term homosexu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
s4175,Innocent,TV-MA,peac rustic town retir offic famili mire murder mysteri riddl shock buri secret,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
s1669,Heart & Soul,TV-14,hospit lago doctor yearn field experi meet patient variou ailment test spiritu medic belief,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s6678,El fin de ETA,TV-14,documentari chronicl decadelong process led end eta basqu terrorist group oper 50 year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s4471,Dragon Tiger Gate,TV-14,dragon fellow student dragon tiger gate martial art school team battl feroci villain shibumi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s5309,Rocco,TV-MA,italian porn star rocco siffredi showcas documentari shadow legendari perform final year front camera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s800,Million Dollar Baby,PG-13,cantanker trainer mentor persist amateur boxer determin go pro deepseat emot becom strongest oppon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7830,Ramen Shop,TV-PG,ramen chef masato travel singapor retrac mother life find deeper understand famili histori cultur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1134,Sniper: Ghost Shooter,R,sniper order protect ga pipelin terrorist suspect secur breach theyr target ghost shooter know locat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s83,Lucifer,TV-14,bore lord hell devil reloc lo angel open nightclub form connect homicid detect,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
s5123,Muramba,TV-MA,young man parent ponder reason behind recent breakdown relationship possibl reconcili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s785,Cloudburst,TV-MA,lesbian coupl escap nurs home head canada get marri along way pick young male hitchhik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
s3453,Peaky Blinders,TV-MA,notori gang 1919 birmingham england led fierc tommi shelbi crime boss set move world matter cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
s3253,Holiday Secrets,TV-MA,christma reunion becom gateway past threepart seri explor intim complex one famili histori,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s1177,Any Crybabies Around?,TV-MA,immatur young father akita becom outcast commun media incid two year later return ineptli tri make amend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6491,Civilizations,TV-14,expand kenneth clark 1969 civilis seri new gener reboot explor art cultur around world throughout time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
s847,Home,PG,misfit alien oh mistakenli send parti invit entir galaxi goe run avoid troubl befriend spunki human girl tip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
s8074,Sprinter,TV-MA,jamaican teen hope use track reunit mother america famili dysfunct home threaten knock plan cours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4553,Monty Python's Life of Brian,R,born stabl judea brian grow join group antiroman zealot fate keep get confus certain carpent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
s5357,Love Storm,TV-14,three grown sibl must rethink idea famili learn parent get divorc eye new partner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s5212,Wheelman,TV-MA,getaway driver botch robberi put skill smart test receiv shock order unknown caller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s7578,Neruda,R,chilean policeman vow find captur leftist poet pablo neruda game cat mous ensu test will,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4416,Brainchild,TV-G,germ emot social media scienc world explain way that refreshingli relat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s3227,The Body Remembers When the World Broke Open,TV-MA,traumat event two indigen women vancouv brought togeth form deep bond despit lead differ live,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s5623,Bill Burr: Walk Your Way Out,TV-MA,nononsens comic bill burr take stage nashvil riff fast food overpopul dictat gorilla sign languag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1334,War Dogs,R,massag therapist get head partner charismat childhood pal lucr shadi busi global arm deal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s4544,Monty Python Conquers America,TV-MA,follow evolut british sketch comedi troup redefin humor shape entir gener american comic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s1580,Mr. Iglesias,TV-14,hilari high school teacher gabriel iglesia tri make differ live smart underperform student alma mater,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s5252,The Royal House of Windsor,TV-MA,draw newli avail info show trace british royal famili surviv last 100 year power struggl polit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
s1735,Midnight at the Magnolia,TV-G,longtim friend local radio host maggi jack fake coupl famili listen hope get show syndic,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s1182,Country Comfort,TV-PG,hit skid career aspir countri singer find new life nanni handsom widow five charm children,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4926,The Chalet,TV-MA,friend gather remot chalet french alp summer getaway caught deadli trap dark secret past come light,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
s8219,The Boss's Daughter,TV-MA,work togeth marri textil foreman bosss daughter torrid love affair stir hostil among factori crew,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2444,122,TV-MA,aw accid coupl admit grisli hospit separ must find escap death find,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s7086,Intelligence,TV-MA,clash street bedroom pit femal head organ crime unit cocki leader potsmuggl ring,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
s7496,"Monster High: Frights, Camera, Action!",TV-Y7,draculaura whisk transylvania crown vampir queen learn she dupe search true royal heir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s3231,The Crime,TV-MA,peac live resid inhabit breathtak seasid town shaken follow seri macabr crime,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
s5888,Walt Disney Animation Studios Short Films Collection,TV-Y,collect 12 short film disney includ frozen fever mickey mous short get hors oscar winner paperman feast,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6038,A Good Wife,TV-14,seemingli idyl life begin crumbl lone woman restrict marriag start affair gentl bookstor owner,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s268,The Piano,R,daughter belov piano tow mute scottish woman arriv new zealand gruff loner set seduc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s3589,Cannon Busters,TV-MA,immort renegad philli kid transform pink cadillac join relentlessli upbeat friendship droid quest find miss princ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s1700,White Christmas,TV-G,two war buddi fall two sister follow girl resort own former command offic danger lose place,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s1394,Sightless,TV-14,former violinist grow suspici new peopl life alarm behavior recov assault left blind,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2570,Hoarders,TV-PG,realiti seri enter world compuls hoarder whose addict acquisit overwhelm home also live,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1422,The Intouchables,R,need caregiv wealthi aristocrat quadriplegia hire last person anyon expect excon experi base true stori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s3001,Pandemic: How to Prevent an Outbreak,TV-14,docuseri meet hero front line battl influenza learn effort stop next global outbreak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
s8276,The Devil and Father Amorth,TV-PG,rome exorcist director william friedkin follow 91yearold priest perform real demon exorc woman small italian town,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s6050,A Night at the Roxbury,PG-13,runin richard grieco dimwit doug steve gain entri swanki nightclub comedi base saturday night live sketch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
s164,My Boss's Daughter,R,young man housesit mean boss hope use opportun win heart bosss daughter he long crush,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s1120,Into the Grizzly Maze,R,estrang brother beckett rowan reunit alaskan wild confront savag grizzli bear wreak havoc hometown,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s4408,Treehouse Detectives,TV-Y,anim friend need help brotherandsist team tobi teri use clue follow fact solv mysteri backyard,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4149,Love Off the Cuff,TV-MA,cheri jimmi relationship rut cheri estrang father show woman jimmi past show hidden agenda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s7472,Mission Control: The Unsung Heroes of Apollo,TV-14,combin archiv footag presentday interview documentari explor apollo mission control help chang cours histori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s3780,Malibu Rescue: The Series,TV-G,heel junior rescu train team flounder return brave beach seri thrill save lightheart laugh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
s7151,Junebug,R,bigciti art dealer travel north carolina meet new husband smalltown famili trip give rise multitud problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
s8112,Submission,TV-MA,neardeath trip home marin look help comrad surviv return underground world mma new battl await,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s6413,Camp X-Ray,R,fresh armi recruit ami cole assign guantanamo bay camp xray form surpris bond one prison charg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s6422,Caregiver,TV-14,sarah leav son philippin reunit husband london struggl person profession carehom worker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6161,Anchor and Hope,TV-MA,kat eva happi romanc hit rough patch eva decid want child visit friend roger could help complet famili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
s2040,Toll Booth,TV-MA,toll booth oper mundan life upend he reassign remot spot find intrigu stranger new side,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s983,Hayat Öpücügü,TV-14,highstrung metin final stop see doom gloom around everi corner meet vivaci hayat soulsearch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
s332,Darwin’s Game,TV-MA,high schooler kanam activ mysteri mobil app unwittingli join game pit player supernatur abil,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s5715,Divines,TV-MA,shrewd teenag wisecrack best friend plan get rich die tri follow footstep flashi femal drug dealer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
s6002,21 Sarfarosh: Saragarhi 1897,TV-14,one histori greatest last stand battalion 21 sikh soldier fight defend outpost attack 10000 afghan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
s8196,The Art of the Steal,R,crunch calhoun daredevil motorcyclist mostli reform con artist agre one last job help brother nicki steal priceless book,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
s1752,Elf Pets: A Fox Cub’s Christmas Tale,TV-Y,elit team elv furri fox cub friend help bring christma spirit boy whose mom may make home holiday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1893,A Go! Go! Cory Carson Halloween,TV-Y,cori chrissi freddi hunt kingsiz candi bar halloween treat worth trek spooki side town,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2164,Anelka: Misunderstood,TV-14,inscrut incompar fame french footbal nicola anelka controversi legaci explor indepth documentari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s6026,7 Din Mohabbat In,TV-PG,given seven day geni find girl fall nerdi young man embark madcap messi search wouldb wife,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
s3575,Simon Amstell: Set Free,TV-MA,honest introspect comic simon amstel dig deep deliv uniqu vulner standup set love ego intimaci ayahuasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s2173,Killing Hasselhoff,R,major debt loan shark nightclub owner who enter celebr death pool tri murder famou figur half million dollar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
